data,run,cell_cluster,module,name,genes,ortholog_ensg,ortholog_name,pkMs,gene_loadings
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000029275,ENSG00000162676,GFI1,0.699546983376763,0.116251211476492
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000085863,NA,NA,0.69929685612082,0.116209645152546
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000102693,NA,NA,0.696480911445237,0.115741689478708
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000074502,ENSG00000255009,UBTFL1,0.693526068984481,0.115250651672888
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000082956,NA,NA,0.688588901061071,0.11443018962245
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000115661,NA,NA,0.687545976237924,0.114256875639185
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000117504,NA,NA,0.686816558480106,0.114135660481328
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000073811,ENSG00000120235,IFNA6,0.682346572929391,0.113392835127347
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000102904,NA,NA,0.676000940973129,0.112338313529757
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000051392,NA,NA,0.668328577364485,0.111063314729694
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000074127,ENSG00000140932,CMTM2,0.667760748571701,0.110968952540105
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000035186,ENSG00000213886,UBD,0.66601529088031,0.110678891148909
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000103246,NA,NA,0.658606777566862,0.109447739177142
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000098935,NA,NA,0.650921410216825,0.108170579406155
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000112873,NA,NA,0.650735680854805,0.108139714769677
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000095078,NA,NA,0.647965128751917,0.10767930246561
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000046790,NA,NA,0.645669875434879,0.107297875649268
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000111435,NA,NA,0.634374904282659,0.105420869370577
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000112412,NA,NA,0.630711106784067,0.10481201691615
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000113099,NA,NA,0.630513607240705,0.104779196302628
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000105923,NA,NA,0.629914440720308,0.104679626387344
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000105959,NA,NA,0.627485441658873,0.104275973608792
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000091557,NA,NA,0.625198164163654,0.10389587222015
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000030762,ENSG00000103375,AQP8,0.622668488722108,0.103475488969689
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000087552,NA,NA,0.622609289526715,0.103465651205613
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000101916,NA,NA,0.622028770844443,0.10336918020123
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000084219,NA,NA,0.613505217379072,0.10195273006996
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000085504,NA,NA,0.606420303675248,0.100775354109734
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000062082,ENSG00000163606,CD200R1,0.59729829535444,0.0992594523281647
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000104487,NA,NA,0.592725354415894,0.0984995177751624
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000113977,NA,NA,0.59251045617061,0.0984638058330741
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000088857,NA,NA,0.58733000270278,0.0976029144191396
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000082234,NA,NA,0.586794042247506,0.0975138481323717
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000062782,NA,NA,0.58332146902818,0.0969367734636499
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000064581,ENSG00000207233,SNORA37,0.583055589183772,0.0968925893634334
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000078430,NA,NA,0.576624767055148,0.095823910802869
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000115058,NA,NA,0.563086025304879,0.0935740331424167
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000077415,NA,NA,0.557910228112118,0.0927139155115598
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000097755,NA,NA,0.552207312093938,0.091766200902225
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000116469,NA,NA,0.547678419243481,0.0910135862915932
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00002076544,NA,NA,0.5471699486076,0.0909290882824159
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000100762,NA,NA,0.529603622904054,0.0880099038777166
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000093298,NA,NA,0.519643561369016,0.0863547338214619
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000119122,NA,NA,0.50494522488612,0.0839121538898355
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00002075241,NA,NA,0.504355205476239,0.0838141040478334
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000113197,NA,NA,0.495163981716506,0.0822866999957668
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000103440,NA,NA,0.491779045979,0.0817241889856332
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000069670,ENSG00000188580,NKAIN2,0.488133039893125,0.0811182931207299
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000081413,NA,NA,0.458853011360462,0.0762525173117087
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000119079,NA,NA,0.451555002552816,0.0750397290567159
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000001670,ENSG00000198650,TAT,0.445830308591441,0.074088395373409
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000064890,NA,NA,0.415046118268814,0.0689726568964113
dmb,ds4_mcs20_pF,HY,magenta3,HY__40,ENSMUSG00000063354,ENSG00000147804,SLC39A4,0.41215321842472,0.0684919127583511
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000118149,NA,NA,0.786168767611194,0.176510481963315
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000104807,NA,NA,0.724609300405443,0.162689160545385
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000112042,NA,NA,0.709782770305242,0.159360310454097
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000099449,NA,NA,0.706626291191218,0.158651618284327
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000106764,NA,NA,0.69840183964851,0.156805065781233
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000101511,NA,NA,0.69588542551884,0.156240080896121
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000083343,NA,NA,0.68926526473298,0.154753723488999
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000071179,NA,NA,0.685612181771854,0.153933533905432
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000065080,ENSG00000202070,RNU6-1175P,0.682573083018501,0.153251195954869
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000115403,NA,NA,0.68183669687969,0.153085862660509
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000086481,NA,NA,0.67050366302752,0.1505413717703
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000099890,NA,NA,0.657042663844264,0.147519110455132
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000111303,NA,NA,0.655157047438848,0.14709575217097
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000118314,NA,NA,0.651490380979404,0.146272512822602
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000098752,NA,NA,0.646820910612248,0.145224124106367
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000110043,NA,NA,0.646529126097694,0.145158612695312
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000116255,NA,NA,0.646172486866624,0.145078540114009
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000080916,NA,NA,0.645620493484639,0.14495460665098
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000087145,NA,NA,0.644949018037,0.14480384709429
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000103260,NA,NA,0.637441015311946,0.143118151561499
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000103302,NA,NA,0.634001506841897,0.142345913687423
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000047911,ENSG00000158806,NPM2,0.628501365923357,0.141111022956076
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000099158,NA,NA,0.618964510578888,0.138969809767995
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000092680,ENSG00000264294,SNORD55,0.618788844506907,0.138930369250504
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000082151,NA,NA,0.617423475728097,0.138623816877611
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000089922,NA,NA,0.612216220060815,0.137454684694542
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000114311,NA,NA,0.610292973855065,0.137022877773818
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000029026,ENSG00000078900,TP73,0.609803792264305,0.13691304680379
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000098087,NA,NA,0.605972331026065,0.136052807758883
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000082453,NA,NA,0.60227080246406,0.135221741177002
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000111034,NA,NA,0.601916364148361,0.135142162744854
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000110008,ENSG00000197674,OR51C1P,0.598497783639717,0.134374623613218
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000016982,ENSG00000158553,POM121L2,0.597645810527265,0.134183338750611
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000117907,NA,NA,0.597629425287092,0.134179659939192
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000109955,NA,NA,0.596797641313374,0.133992907938681
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000115418,NA,NA,0.593815421704153,0.133323340484172
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000119200,NA,NA,0.583365139120478,0.130977044763086
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000081330,NA,NA,0.5830906917469,0.130915425884062
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000120652,NA,NA,0.580949673848382,0.130434724898817
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000121299,NA,NA,0.572963638065852,0.128641701462852
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000097089,NA,NA,0.556362450785692,0.12491440563439
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000103325,NA,NA,0.555751570929304,0.124777250989847
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000059136,NA,NA,0.553492065080094,0.124269947109467
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000065468,ENSG00000199121,MIR26B,0.546005590501934,0.122589085072664
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000093380,NA,NA,0.535488008367071,0.120227679267452
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000046275,ENSG00000184811,TRARG1,0.531768334387007,0.119392538679303
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000089124,ENSG00000207486,RNU6-1044P,0.527824413419698,0.118507050194585
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000117509,NA,NA,0.52425158252364,0.117704878791423
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000114853,NA,NA,0.520804932567465,0.11693103751206
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000086421,NA,NA,0.49895241196997,0.112024713193813
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000111103,NA,NA,0.485906140283916,0.109095566427875
dmb,ds4_mcs20_pF,HY,orange3,HY__48,ENSMUSG00000036602,ENSG00000180318,ALX1,0.479947260394542,0.107757679698502
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000022022,ENSG00000120662,MTRF1,0.79542963026578,-0.206300087658759
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000014852,ENSG00000160323,ADAMTS13,0.74263439478633,-0.192607284055584
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000028411,ENSG00000137074,APTX,0.731186050014983,-0.18963807793098
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000103520,NA,NA,0.7121525701424,-0.184701615399589
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000045493,ENSG00000125533,BHLHE23,0.711906768583191,-0.184637865092482
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000114731,NA,NA,0.702122570565132,-0.182100266753177
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000083024,NA,NA,0.693129124296601,-0.179767755261328
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000118052,NA,NA,0.672361900474667,-0.174381634438217
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000121019,NA,NA,0.661768218633541,-0.171634090960709
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000094281,NA,NA,0.659641431354961,-0.171082494206819
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000120135,NA,NA,0.655379350189166,-0.1699770944522
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000121256,NA,NA,0.654879174059382,-0.169847370369147
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000042367,ENSG00000188910,GJB3,0.6482425357032,-0.16812611304789
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000095262,NA,NA,0.645200733841503,-0.167337201035021
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000085314,NA,NA,0.633701557667253,-0.164354811440157
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000064844,NA,NA,0.603990553073268,-0.156649060209692
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000110456,NA,NA,0.597147310078251,-0.154874218569369
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000079311,NA,NA,0.589974287048018,-0.153013846232698
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000116398,NA,NA,0.582275908870022,-0.151017219463312
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000031957,NA,NA,0.581662531674364,-0.150858135913471
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000099261,NA,NA,0.58025613062401,-0.150493376230236
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000109580,NA,NA,0.579066561281621,-0.150184853326042
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000097473,NA,NA,0.576485672770771,-0.149515482327318
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000114024,NA,NA,0.573809448160882,-0.148821385262528
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000110716,NA,NA,0.569150197540373,-0.147612976907016
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000073752,NA,NA,0.568632707175856,-0.147478762259358
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000081004,NA,NA,0.566952957194178,-0.147043107670593
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000088482,NA,NA,0.565900228069252,-0.146770075208023
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000066149,ENSG00000176386,CDC26,0.556334991799279,-0.14428926608816
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000120184,NA,NA,0.536652213234701,-0.1391844035224
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000117270,NA,NA,0.520480266110047,-0.134990098982457
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000080942,NA,NA,0.515052633050839,-0.13358240541248
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000078875,NA,NA,0.514773060208337,-0.133509896293231
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000106035,NA,NA,0.508704301976989,-0.131935922546881
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00002075087,NA,NA,0.507728462956176,-0.131682832056064
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000116089,NA,NA,0.493172419068559,-0.127907623017174
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00002075014,NA,NA,0.487321981094772,-0.126390272115334
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000116988,NA,NA,0.4786760756093,-0.124147897690652
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000106454,NA,NA,0.44438498007357,-0.115254268706059
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000112265,NA,NA,0.440199259570469,-0.114168673608958
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000095545,NA,NA,0.437779988491818,-0.113541219191112
dmb,ds4_mcs20_pF,HY,rosybrown1,HY__53,ENSMUSG00000098552,NA,NA,0.401443761703531,-0.104117171498663
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000022483,ENSG00000139219,COL2A1,0.888748301178676,-0.154870785843459
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000041544,ENSG00000204624,DISP3,0.882719264072927,-0.153820182750087
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000025316,ENSG00000172530,BANP,0.869235291755852,-0.151470503559401
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000040860,ENSG00000058453,CROCC,0.866247219799843,-0.150949810522498
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000047502,ENSG00000184313,MROH7,0.856631505950289,-0.149274203201109
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000028137,ENSG00000159409,CELF3,0.854704211736207,-0.148938358317816
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000002625,ENSG00000011243,AKAP8L,0.843531347590287,-0.146991406353907
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000034771,ENSG00000065717,TLE2,0.835223258207253,-0.145543662003902
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000051586,ENSG00000243156,MICAL3,0.827272215616141,-0.144158135626268
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000020776,ENSG00000188878,FBF1,0.822209159331301,-0.143275861640976
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000031706,ENSG00000132005,RFX1,0.821950923412931,-0.143230862174245
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00002076083,ENSG00000187961,KLHL17,0.819091808061465,-0.142732640753499
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000089832,ENSG00000160410,SHKBP1,0.805471125116629,-0.140359138752321
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000061589,ENSG00000104885,DOT1L,0.803890411415085,-0.140083688016913
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000036882,ENSG00000004777,ARHGAP33,0.799013704947619,-0.139233886828047
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000041798,ENSG00000106633,GCK,0.785322534193822,-0.136848101819012
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000026211,ENSG00000124006,OBSL1,0.784657523432628,-0.136732218909257
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000023952,ENSG00000172432,GTPBP2,0.781039035637846,-0.136101671376733
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000022556,ENSG00000185122,HSF1,0.780558574965799,-0.136017947647813
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000059326,ENSG00000198223,CSF2RA,0.766794429076678,-0.133619446196406
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000020674,ENSG00000130508,PXDN,0.760663176471198,-0.132551031316787
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000097983,NA,NA,0.760375142682509,-0.132500839356763
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000040327,ENSG00000112659,CUL9,0.758133300269991,-0.132110182186782
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000025650,NA,NA,0.754998753608706,-0.131563964878628
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000098172,NA,NA,0.754475766331088,-0.131472830582717
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000029420,ENSG00000060709,RIMBP2,0.751918597413181,-0.131027225500462
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000099839,NA,NA,0.749959331007213,-0.130685809232699
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000023348,ENSG00000087077,TRIP6,0.74725839630508,-0.130215151928177
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000045482,ENSG00000196367,TRRAP,0.746242090028385,-0.130038053247346
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000063704,ENSG00000181085,MAPK15,0.741913951209612,-0.129283843918097
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000057649,ENSG00000028310,BRD9,0.734534435033428,-0.127997910130281
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000087668,NA,NA,0.723700205662973,-0.126109967712404
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000047021,ENSG00000181378,CFAP65,0.722791400829853,-0.125951601931568
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000063430,ENSG00000075035,WSCD2,0.720385424338373,-0.125532343217416
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000026305,ENSG00000124831,LRRFIP1,0.705066901824747,-0.122862980455766
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000023809,ENSG00000071242,RPS6KA2,0.699181151244126,-0.121837346070316
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000056856,ENSG00000188385,JAKMIP3,0.694973147287852,-0.121104071105204
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000035206,ENSG00000005206,SPPL2B,0.67792081054517,-0.1181325787397
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000001496,ENSG00000136352,NKX2-1,0.676104410123812,-0.117816057897648
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000020131,ENSG00000115257,PCSK4,0.675403065941454,-0.117693843627843
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000022842,ENSG00000145194,ECE2,0.670769832180524,-0.116886469309827
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000103567,ENSG00000253485,PCDHGA5,0.658275007729949,-0.114709156251597
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000036304,ENSG00000184307,ZDHHC23,0.655164175399686,-0.114167071336243
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000027678,ENSG00000124151,NCOA3,0.648889567657733,-0.113073675792683
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000002409,ENSG00000105204,DYRK1B,0.648381507752577,-0.112985142698822
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000022580,ENSG00000158106,RHPN1,0.648157798141806,-0.1129461596896
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000005087,ENSG00000026508,CD44,0.639909349641638,-0.111508808192538
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000025885,ENSG00000167306,MYO5B,0.627685292044217,-0.109378678206582
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000043243,ENSG00000167483,NIBAN3,0.623013635115082,-0.10856460837506
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000036095,ENSG00000136267,DGKB,0.617510155761982,-0.107605587501369
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000030125,ENSG00000010626,LRRC23,0.606879971861925,-0.105753201474775
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000031024,ENSG00000166444,DENND2B,0.599061707318313,-0.104390812627229
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000026639,ENSG00000196878,LAMB3,0.594663339350883,-0.103624365363542
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000018861,NA,NA,0.588560011684958,-0.102560816605555
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000068206,ENSG00000100151,PICK1,0.586776683126269,-0.102250058773517
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000026458,ENSG00000143847,PPFIA4,0.582275640046997,-0.101465719632866
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000102737,NA,NA,0.572247027724304,-0.0997181617818126
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000025047,ENSG00000148843,PDCD11,0.566861383358819,-0.0987796745025123
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000027360,ENSG00000140287,HDC,0.563820952681203,-0.098249857581658
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000078137,ENSG00000230778,ANKRD63,0.552888155643103,-0.0963447390385202
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000038244,ENSG00000133816,MICAL2,0.513169404769823,-0.0894234609305255
dmb,ds4_mcs20_pF,HY,blue,HY__02,ENSMUSG00000052920,ENSG00000185532,PRKG1,0.503546818533269,-0.0877466560462572
